,Country,Year,Precipitation_x,Temperature_x,Ocurrences_x,Unnamed: 0,Precipitation_y,Temperature_y,Ocurrences_y,Entity,Urban (%),Rural (%)
3290,MDG,2013,128.65286666666665,22.757975000000002,0.0,3290,128.65286666666665,22.757975,0.0,Madagascar,33.878,66.122002
3291,MDV,2013,188.43360833333335,28.17554166666667,0.0,3291,188.43360833333332,28.17554166666667,0.0,Maldives,37.685,62.314999
3292,MEX,2013,76.06066666666665,21.17701666666667,0.0,3292,76.06066666666666,21.177016666666674,0.0,Mexico,78.699,21.301001
3293,MHL,2013,161.52100833333333,28.360524999999996,0.0,3293,161.52100833333333,28.360525,0.0,Marshall Islands,74.946,25.054001
3294,MLT,2013,31.644146666666668,19.599508333333333,0.0,3294,31.64414666666667,19.599508333333333,0.0,Malta,94.279,5.7210002
3295,MMR,2013,93.68161166666668,23.348425000000002,0.0,3295,93.68161166666668,23.348425,0.0,Myanmar,29.457,70.542999
3296,MNE,2013,110.24790833333333,10.353391666666665,0.0,3296,110.24790833333331,10.353391666666663,0.0,Montenegro,65.137,34.862999
3297,MNP,2013,558.6078333333334,27.574975,0.0,3297,558.6078333333334,27.574975,0.0,Northern Mariana Islands,91.19,8.8100004
3298,MOZ,2013,80.74146999999999,24.13490833333334,0.0,3298,80.74146999999998,24.13490833333334,0.0,Mozambique,33.36,66.639999
3299,MSR,2013,209.3012666666667,25.881500000000003,0.0,3299,209.3012666666667,25.881500000000006,0.0,Montserrat,9.063,90.936996
3300,MTQ,2013,251.99226666666667,25.348366666666667,0.0,3300,251.99226666666667,25.34836666666667,0.0,Martinique,88.98100000000002,11.019
3301,MUS,2013,158.62599166666664,24.117441666666668,0.0,3301,158.62599166666664,24.11744166666667,0.0,Mauritius,41.222,58.778
3302,MYS,2013,269.68174999999997,25.934858333333334,0.0,3302,269.68175,25.93485833333333,0.0,Malaysia,72.93,27.07
3303,MYT,2013,78.12675,26.639349999999997,0.0,3303,78.12675,26.63935,0.0,Mayotte,47.715,52.285
3304,NCL,2013,108.63151666666666,22.06674166666667,0.0,3304,108.63151666666666,22.06674166666667,0.0,New Caledonia,68.479,31.521
3305,NGA,2013,76.59936333333333,27.383825,0.0,3305,76.59936333333333,27.383825,0.0,Nigeria,46.118,53.882
3306,NIC,2013,187.92461666666665,25.035416666666663,0.0,3306,187.92461666666665,25.035416666666666,0.0,Nicaragua,57.505,42.494999
3307,NIU,2013,185.66633333333334,25.14164166666666,0.0,3307,185.6663333333333,25.14164166666666,0.0,Niue,41.035,58.965
3308,NLD,2013,60.3938,9.703134166666667,0.0,3308,60.3938,9.703134166666667,0.0,Netherlands,89.18700000000003,10.813
3309,NPL,2013,108.06969583333331,12.672119166666667,0.0,3309,108.06969583333333,12.672119166666667,0.0,Nepal,17.815,82.184998
3310,NRU,2013,198.5,27.96666666666667,0.0,3310,198.5,27.96666666666667,0.0,Nauru,100.0,0.0
3311,NZL,2013,139.146525,10.573585,0.0,3311,139.146525,10.573585000000001,0.0,New Zealand,86.221,13.779000000000002
3312,PAK,2013,29.6216175,20.6705475,0.0,3312,29.6216175,20.6705475,0.0,Pakistan,35.613,64.387001
3313,PAN,2013,156.5833916666667,25.442725,0.0,3313,156.58339166666667,25.442725,0.0,Panama,66.05199999999999,33.948002
3314,PER,2013,126.76978333333334,19.474541666666667,13.0,3314,126.76978333333334,19.474541666666667,13.0,Peru,76.98899999999998,23.011
3315,PHL,2013,213.65426666666667,26.042616666666664,0.0,3315,213.65426666666667,26.042616666666664,0.0,Philippines,45.903,54.097
3316,PNG,2013,257.7269166666667,25.081258333333334,0.0,3316,257.7269166666667,25.08125833333333,0.0,Papua New Guinea,12.978,87.022003
3317,PRI,2013,237.56588333333332,25.579308333333334,0.0,3317,237.5658833333333,25.57930833333333,0.0,Puerto Rico,93.686,6.3140001
3318,PRY,2013,89.2829,23.48045833333333,0.0,3318,89.2829,23.48045833333333,0.0,Paraguay,60.197,39.803001
3319,PYF,2013,111.536675,24.431866666666668,0.0,3319,111.536675,24.43186666666667,0.0,French Polynesia,61.583,38.417
3320,REU,2013,144.9254,31.494625000000003,0.0,3320,144.9254,31.494625000000006,0.0,Reunion,99.1,0.89999998
3321,ROM,2013,56.52555499999999,10.401696666666668,0.0,3321,56.52555499999999,10.401696666666668,0.0,Romania,53.937,46.063
3322,RUS,2013,38.9483,-4.482600833333334,0.0,3322,38.9483,-4.482600833333334,0.0,Russia,73.863,26.136999
3323,SAU,2013,5.739893333333334,25.31961666666666,0.0,3323,5.739893333333334,25.31961666666666,0.0,Saudi Arabia,82.74,17.26
3324,SDN,2013,37.818819999999995,25.968941666666666,0.0,3324,37.81882,25.968941666666666,0.0,Sudan,33.507,66.49299599999999
3325,SEN,2013,64.56624916666667,28.823075,0.0,3325,64.56624916666667,28.823075,0.0,Senegal,45.019,54.980999
3326,SGP,2013,249.22875000000002,27.904891666666668,0.0,3326,249.22875,27.90489166666667,0.0,Singapore,100.0,0.0
3327,SLB,2013,252.3695,25.574241666666666,0.0,3327,252.3695,25.574241666666666,0.0,Solomon Islands,21.433000000000003,78.567001
3328,SLE,2013,204.61716833333332,26.39668333333333,0.0,3328,204.6171683333333,26.39668333333333,0.0,Sierra Leone,40.036,59.964001
3329,SLV,2013,179.24798833333332,24.195158333333335,0.0,3329,179.24798833333332,24.19515833333333,0.0,El Salvador,68.036,31.964001
3330,SOM,2013,27.645784166666672,27.06810833333334,0.0,3330,27.64578416666667,27.06810833333334,0.0,Somalia,42.117,57.882999
3331,SRB,2013,59.256505000000004,11.872815000000001,0.0,3331,59.256505,11.872815,0.0,Serbia,55.469,44.530998
3332,SUR,2013,212.8229,26.091224999999994,0.0,3332,212.8229,26.091224999999994,0.0,Suriname,66.14,33.860001000000004
3333,SVK,2013,65.04640833333333,8.746543333333333,1.0,3333,65.04640833333333,8.746543333333333,1.0,Slovakia,54.14,45.860001
3334,SVN,2013,126.40130833333335,9.797894999999999,0.0,3334,126.40130833333336,9.797895,0.0,Slovenia,53.332,46.667999
3335,SYC,2013,140.72864166666668,27.322000000000003,0.0,3335,140.72864166666668,27.322000000000006,0.0,Seychelles,54.537,45.463001
3336,THA,2013,133.41099166666666,26.731075,0.0,3336,133.41099166666666,26.731075,0.0,Thailand,46.19300000000001,53.806999
3337,TKL,2013,223.78824999999998,28.64905833333333,0.0,3337,223.78825,28.64905833333333,0.0,Tokelau,0.0,100.0
3338,TLS,2013,162.27974166666667,25.54309166666667,0.0,3338,162.27974166666667,25.54309166666667,0.0,Timor,28.779,71.221001
3339,TON,2013,144.90485833333335,25.510450000000002,0.0,3339,144.90485833333338,25.51045,0.0,Tonga,23.382,76.61799599999998
3340,TTO,2013,139.46180833333335,26.701733333333333,0.0,3340,139.46180833333335,26.70173333333333,0.0,Trinidad and Tobago,53.53,46.470001
3341,TUR,2013,40.837983333333334,12.030924166666665,0.0,3341,40.83798333333333,12.030924166666665,0.0,Turkey,72.531,27.469
3342,TUV,2013,249.26708333333332,28.187591666666663,0.0,3342,249.2670833333333,28.187591666666666,0.0,Tuvalu,57.81399999999999,42.186001
3343,TZA,2013,84.17846083333333,23.0013,0.0,3343,84.17846083333333,23.0013,0.0,Tanzania,30.196,69.804001
3344,UGA,2013,121.77813333333334,23.498858333333335,0.0,3344,121.77813333333334,23.49885833333333,0.0,Uganda,20.958,79.042
3345,URY,2013,96.2488,17.73435,0.0,3345,96.2488,17.73435,0.0,Uruguay,94.843,5.1570000999999985
3346,USA,2013,59.18131666666667,7.310817499999998,9.0,3346,59.18131666666667,7.310817499999998,9.0,United States,81.29899999999998,18.701
3347,VCT,2013,254.74599999999998,55.67661666666668,0.0,3347,254.746,55.67661666666668,0.0,Saint Vincent and the Grenadines,50.154,49.846001
3348,VEN,2013,158.47465833333334,25.770391666666665,0.0,3348,158.47465833333334,25.770391666666665,0.0,Venezuela,88.133,11.867
3349,VGB,2013,244.74869166666667,26.00343333333333,0.0,3349,244.74869166666667,26.00343333333333,0.0,British Virgin Islands,45.856,54.144001
3350,VNM,2013,174.01640833333332,24.567741666666667,0.0,3350,174.01640833333332,24.56774166666667,0.0,Vietnam,32.429,67.570999
3351,VUT,2013,233.70383333333334,23.82506666666667,0.0,3351,233.7038333333333,23.825066666666668,0.0,Vanuatu,24.761,75.238998
3352,WLF,2013,277.28725000000003,27.306858333333334,0.0,3352,277.28725000000003,27.30685833333333,0.0,Wallis and Futuna,0.0,100.0
3353,WSM,2013,268.0221666666667,27.633133333333333,0.0,3353,268.0221666666667,27.63313333333333,0.0,Samoa,19.385,80.614998
3354,YEM,2013,13.360911666666665,23.79665833333333,0.0,3354,13.360911666666665,23.79665833333333,0.0,Yemen,33.559,66.441002
3355,ZAF,2013,35.05265333333333,18.351424999999995,0.0,3355,35.05265333333333,18.351424999999995,0.0,South Africa,63.793,36.207001
3356,ZAR,2013,127.90449166666667,24.513500000000004,0.0,3356,127.90449166666669,24.513500000000004,0.0,,,
3357,ZMB,2013,82.162935,22.033725000000004,1.0,3357,82.162935,22.033725000000004,1.0,Zambia,40.865,59.134998
3358,ABW,2014,39.35215333333334,28.455258333333333,0.0,3358,39.35215333333335,28.45525833333333,0.0,Aruba,43.041,56.959
3359,AFG,2014,24.757738333333332,13.966331666666669,0.0,3359,24.75773833333333,13.966331666666667,0.0,Afghanistan,24.587,75.413002
3360,AGO,2014,82.80631250000002,21.66965833333333,0.0,3360,82.80631250000002,21.66965833333333,0.0,Angola,62.731,37.269001
3361,AIA,2014,163.62064999999998,25.874966666666666,0.0,3361,163.62064999999996,25.874966666666666,0.0,Anguilla,100.0,0.0
3362,ALB,2014,106.49134166666668,12.659509166666668,0.0,3362,106.49134166666668,12.659509166666668,0.0,Albania,56.423,43.577
3363,ARG,2014,56.192024999999994,14.858544166666663,0.0,3363,56.192025,14.858544166666665,0.0,Argentina,91.377,8.623000099999999
3364,ASM,2014,253.9914,27.42165,0.0,3364,253.9914,27.42165,0.0,American Samoa,87.288,12.712
3365,ATG,2014,220.55515000000003,25.978825,0.0,3365,220.55515000000003,25.978825,0.0,Antigua and Barbuda,25.175,74.824997
3366,AUS,2014,37.06559166666667,22.453308333333336,0.0,3366,37.06559166666667,22.453308333333336,0.0,Australia,85.602,14.398
3367,AUT,2014,112.16693333333335,8.283568333333333,0.0,3367,112.16693333333336,8.283568333333333,0.0,Austria,57.526,42.473999
3368,BEL,2014,70.63376666666667,11.702111666666667,0.0,3368,70.63376666666667,11.702111666666667,0.0,Belgium,97.833,2.1670001
3369,BEN,2014,87.60810749999997,28.164133333333336,0.0,3369,87.60810749999996,28.164133333333336,0.0,Benin,45.166,54.834
3370,BFA,2014,70.62613166666665,28.95029166666667,0.0,3370,70.62613166666667,28.95029166666667,0.0,Burkina Faso,26.934,73.066002
3371,BGD,2014,156.066805,24.689783333333335,0.0,3371,156.06680500000002,24.68978333333333,0.0,Bangladesh,33.535,66.464996
3372,BGR,2014,80.88041666666666,12.031943333333336,0.0,3372,80.88041666666666,12.031943333333334,0.0,Bulgaria,73.65100000000002,26.349001
3373,BHS,2014,117.84665000000001,26.134766666666668,0.0,3373,117.84665,26.13476666666667,0.0,Bahamas,82.66799999999998,17.332001
3374,BIH,2014,129.47357499999998,11.265690833333332,0.0,3374,129.47357499999998,11.265690833333332,0.0,Bosnia and Herzegovina,46.84,53.16
3375,BLZ,2014,171.645975,25.783333333333335,0.0,3375,171.645975,25.78333333333333,0.0,Belize,45.335,54.665001
3376,BMU,2014,147.29974166666668,21.92498333333333,0.0,3376,147.29974166666668,21.92498333333333,0.0,Bermuda,100.0,0.0
3377,BOL,2014,96.839375,21.274216666666664,0.0,3377,96.839375,21.274216666666664,0.0,Bolivia,68.047,31.952999
3378,BRA,2014,145.524375,25.833583333333333,3276.0,3378,145.524375,25.83358333333333,3276.0,Brazil,85.492,14.508
3379,BRB,2014,199.2651666666667,26.487166666666667,0.0,3379,199.2651666666667,26.48716666666667,0.0,Barbados,31.328000000000007,68.67199699999999
3380,BRN,2014,260.78266666666667,25.661375000000003,0.0,3380,260.78266666666667,25.661375000000003,0.0,Brunei,76.332,23.667999
3381,BTN,2014,148.89370750000003,11.873530833333332,0.0,3381,148.89370750000003,11.873530833333332,0.0,Bhutan,37.918,62.082001
3382,CAF,2014,117.17822083333334,25.30423333333334,0.0,3382,117.17822083333334,25.30423333333334,0.0,Central African Republic,39.959,60.041
3383,CAN,2014,39.624075,-6.363974166666668,0.0,3383,39.624075,-6.363974166666668,0.0,Canada,81.218,18.782
3384,CHE,2014,140.471575,8.1465975,0.0,3384,140.471575,8.1465975,0.0,Switzerland,73.696,26.304001
3385,CHN,2014,45.844503333333336,6.941347500000003,3.0,3385,45.84450333333334,6.941347500000003,3.0,China,54.25899999999999,45.741001
3386,CIV,2014,128.413425,26.81940833333334,0.0,3386,128.413425,26.81940833333334,0.0,Cote d'Ivoire,49.014,50.986
3387,CMR,2014,124.13026666666669,25.190708333333333,0.0,3387,124.13026666666669,25.19070833333333,0.0,Cameroon,53.976000000000006,46.023998
3388,COG,2014,129.17898333333335,24.825058333333335,0.0,3388,129.17898333333335,24.82505833333333,0.0,Congo,65.085,34.915001000000004
3389,COK,2014,167.9471,24.286308333333334,0.0,3389,167.9471,24.28630833333333,0.0,Cook Islands,74.186,25.813999
3390,COL,2014,191.08068333333335,24.80075833333333,0.0,3390,191.08068333333333,24.80075833333333,0.0,Colombia,79.415,20.584999
3391,COM,2014,130.74781083333338,25.751875000000002,0.0,3391,130.74781083333338,25.751875,0.0,Comoros,28.338,71.662003
3392,CRI,2014,219.00795000000002,50.272483333333334,0.0,3392,219.00795,50.272483333333334,0.0,Costa Rica,75.941,24.059
3393,CUB,2014,111.043725,25.98570833333333,0.0,3393,111.043725,25.98570833333333,0.0,Cuba,76.861,23.139
3394,CYM,2014,127.07465,27.516658333333336,0.0,3394,127.07465,27.516658333333336,0.0,Cayman Islands,100.0,0.0
3395,CZE,2014,61.59984166666667,10.112621666666668,0.0,3395,61.59984166666667,10.112621666666668,0.0,Czech Republic,73.384,26.615999
3396,DEU,2014,59.095541666666655,10.795175,0.0,3396,59.09554166666666,10.795175,0.0,Germany,77.19,22.809999
3397,DJI,2014,25.29078000000001,28.313816666666668,0.0,3397,25.29078000000001,28.31381666666667,0.0,Djibouti,77.314,22.686001
3398,DMA,2014,233.75422500000005,25.076491666666666,0.0,3398,233.75422500000005,25.076491666666666,0.0,Dominica,69.28,30.719999
3399,DOM,2014,104.42990833333333,24.80343333333333,0.0,3399,104.42990833333332,24.80343333333333,0.0,Dominican Republic,77.67,22.33
3400,DZA,2014,6.453345833333334,23.921733333333332,0.0,3400,6.453345833333334,23.92173333333333,0.0,Algeria,70.221,29.778999
3401,ESP,2014,52.950633333333336,14.400725,0.0,3401,52.95063333333334,14.400725,0.0,Spain,79.366,20.634001
3402,FJI,2014,219.6618083333333,24.177383333333335,0.0,3402,219.6618083333333,24.17738333333333,0.0,Fiji,54.216,45.784
3403,FRA,2014,76.29639999999999,13.39112,0.0,3403,76.29639999999998,13.39112,0.0,France,79.39399999999998,20.606001000000006
3404,GAB,2014,156.97027583333332,25.36645,0.0,3404,156.97027583333332,25.36645,0.0,Gabon,87.65100000000002,12.349
3405,GEO,2014,73.235475,7.98276,0.0,3405,73.235475,7.982760000000001,0.0,Georgia,57.067,42.932999
3406,GHA,2014,95.86883666666665,27.885675000000003,0.0,3406,95.86883666666664,27.885675000000006,0.0,Ghana,53.419,46.581001
3407,GIN,2014,143.04856249999997,26.236808333333332,0.0,3407,143.04856249999997,26.23680833333333,0.0,Guinea,34.836,65.164001
3408,GLP,2014,259.4558333333333,25.03646666666667,0.0,3408,259.4558333333333,25.03646666666667,0.0,Guadeloupe,98.434,1.5659999999999998
3409,GMB,2014,82.3624325,28.179016666666666,0.0,3409,82.3624325,28.179016666666666,0.0,Gambia,58.528,41.472
3410,GRC,2014,72.44758333333333,14.834051666666667,0.0,3410,72.44758333333333,14.834051666666667,0.0,Greece,77.702,22.298
3411,GRD,2014,108.24139166666667,27.091633333333334,0.0,3411,108.24139166666669,27.09163333333333,0.0,Grenada,35.938,64.061996
3412,GTM,2014,214.7773083333333,24.331608333333335,0.0,3412,214.7773083333333,24.33160833333333,0.0,Guatemala,49.63399999999999,50.366001
3413,GUF,2014,198.37362499999998,26.01710833333333,0.0,3413,198.373625,26.01710833333333,0.0,French Guiana,84.189,15.811
3414,GUM,2014,732.0118333333334,27.7103,0.0,3414,732.0118333333335,27.7103,0.0,Guam,94.449,5.5510001
3415,GUY,2014,141.06008333333335,26.15931666666667,0.0,3415,141.06008333333338,26.15931666666667,0.0,Guyana,26.414,73.585999
3416,HND,2014,154.88180833333334,24.01358333333333,0.0,3416,154.88180833333334,24.01358333333333,0.0,Honduras,54.514,45.486
3417,HRV,2014,124.02718333333331,12.330433333333334,0.0,3417,124.02718333333333,12.330433333333335,0.0,Croatia,55.923,44.077
3418,HTI,2014,115.08743333333332,25.297483333333332,0.0,3418,115.08743333333332,25.29748333333333,0.0,Haiti,51.444,48.556
3419,IDN,2014,219.5105,26.202766666666665,5.0,3419,219.5105,26.202766666666665,5.0,Indonesia,52.635,47.365002
3420,IND,2014,78.52465416666668,24.534241666666663,0.0,3420,78.52465416666669,24.534241666666667,0.0,India,32.384,67.615997
3421,ISR,2014,18.58667833333333,20.728150000000003,0.0,3421,18.586678333333328,20.728150000000007,0.0,Israel,92.104,7.895999900000001
3422,ITA,2014,90.44098333333334,13.217104166666664,0.0,3422,90.44098333333334,13.217104166666665,0.0,Italy,69.27199999999999,30.728001000000006
3423,JAM,2014,131.96456666666666,25.671049999999997,0.0,3423,131.96456666666666,25.67105,0.0,Jamaica,54.584,45.416
3424,JPN,2014,142.34300833333333,11.326464166666668,0.0,3424,142.34300833333333,11.326464166666668,0.0,Japan,91.304,8.6960001
3425,KEN,2014,52.32704166666667,25.449966666666665,0.0,3425,52.32704166666667,25.449966666666665,0.0,Kenya,25.221,74.778999
3426,KHM,2014,160.45181166666666,27.54264166666667,0.0,3426,160.45181166666666,27.54264166666667,0.0,Cambodia,21.799,78.20099599999998
3427,KIR,2014,92.32103333333333,92.32103333333333,0.0,3427,92.32103333333332,92.32103333333332,0.0,Kiribati,50.773,49.227001
3428,KNA,2014,207.210075,25.112483333333333,0.0,3428,207.210075,25.11248333333333,0.0,Saint Kitts and Nevis,30.885,69.114998
3429,KOR,2014,103.76782500000002,11.809479166666668,0.0,3429,103.76782500000002,11.809479166666668,0.0,South Korea,81.707,18.292999
3430,LAO,2014,121.83786499999998,121.83786499999998,0.0,3430,121.83786499999998,121.83786499999998,0.0,Laos,32.486999999999995,67.513
3431,LBN,2014,32.12865083333333,16.50748666666667,0.0,3431,32.12865083333333,16.50748666666667,0.0,Lebanon,87.947,12.053
3432,LBR,2014,221.77038333333329,25.574799999999996,0.0,3432,221.77038333333329,25.5748,0.0,Liberia,49.397,50.603001
3433,LCA,2014,171.51350833333333,26.811066666666665,0.0,3433,171.51350833333333,26.811066666666665,0.0,Saint Lucia,18.482,81.51799799999998
3434,LKA,2014,155.08587500000002,27.36418333333334,0.0,3434,155.08587500000004,27.36418333333334,0.0,Sri Lanka,18.218,81.781998
3435,MAC,2014,164.8113541666667,22.900733333333335,0.0,3435,164.8113541666667,22.90073333333333,0.0,Macao,100.0,0.0
3436,MDG,2014,136.91625833333333,23.43415,0.0,3436,136.91625833333333,23.43415,0.0,Madagascar,34.534,65.466003
3437,MDV,2014,172.03194166666665,28.24388333333334,0.0,3437,172.03194166666665,28.24388333333334,0.0,Maldives,38.106,61.894001
3438,MEX,2014,70.13387916666666,21.513208333333335,0.0,3438,70.13387916666666,21.51320833333333,0.0,Mexico,78.993,21.007
3439,MHL,2014,248.10208333333333,28.2773,0.0,3439,248.10208333333333,28.2773,0.0,Marshall Islands,75.384,24.615999
3440,MLT,2014,34.04515833333334,19.752925,0.0,3440,34.04515833333334,19.752925,0.0,Malta,94.347,5.6529999
3441,MMR,2014,127.46659999999999,23.334150000000005,0.0,3441,127.4666,23.334150000000005,0.0,Myanmar,29.65,70.349998
3442,MNE,2014,120.58300000000001,10.265634166666667,0.0,3442,120.583,10.265634166666667,0.0,Montenegro,65.471,34.528999
3443,MNP,2014,608.3146666666668,27.516658333333336,0.0,3443,608.3146666666668,27.516658333333336,0.0,Northern Mariana Islands,91.273,8.727000199999999
3444,MOZ,2014,85.86205749999999,24.26845,0.0,3444,85.86205749999998,24.26845,0.0,Mozambique,33.878,66.122002
3445,MSR,2014,224.33474166666667,25.873175,0.0,3445,224.33474166666667,25.873175,0.0,Montserrat,9.048,90.952003
3446,MTQ,2014,219.84996666666666,25.269824999999997,0.0,3446,219.84996666666663,25.269825,0.0,Martinique,88.977,11.023
3447,MUS,2014,147.45404166666665,24.432033333333333,0.0,3447,147.45404166666663,24.43203333333333,0.0,Mauritius,41.111,58.889
3448,MYS,2014,243.01389999999995,25.825491666666668,0.0,3448,243.01389999999995,25.82549166666667,0.0,Malaysia,73.577,26.423
3449,MYT,2014,136.00579,26.69805,0.0,3449,136.00579,26.69805,0.0,Mayotte,47.33600000000001,52.664001
3450,NCL,2014,98.92530000000004,22.089075000000005,0.0,3450,98.92530000000004,22.089075000000005,0.0,New Caledonia,68.931,31.069000000000006
3451,NGA,2014,90.70409333333333,27.527174999999996,0.0,3451,90.70409333333332,27.527175,0.0,Nigeria,46.982,53.018002
3452,NIC,2014,162.19117500000002,25.276808333333335,0.0,3452,162.19117500000004,25.27680833333333,0.0,Nicaragua,57.7,42.299999
3453,NIU,2014,183.77016666666665,24.949983333333332,0.0,3453,183.77016666666665,24.94998333333333,0.0,Niue,41.807,58.193001
3454,NLD,2014,63.11034999999999,11.608649999999999,0.0,3454,63.11034999999999,11.60865,0.0,Netherlands,89.69,10.31
3455,NPL,2014,45.97193000000001,12.78535,0.0,3455,45.97193000000001,12.78535,0.0,Nepal,18.182,81.818001
3456,NRU,2014,198.5,27.93331666666667,0.0,3456,198.5,27.93331666666667,0.0,Nauru,100.0,0.0
3457,NZL,2014,132.98804166666665,10.132620000000001,0.0,3457,132.98804166666665,10.13262,0.0,New Zealand,86.281,13.719
3458,PAK,2014,22.294602499999996,20.536739166666667,0.0,3458,22.2946025,20.536739166666667,0.0,Pakistan,35.819,64.181
3459,PAN,2014,219.65955,25.73505,0.0,3459,219.65955,25.73505,0.0,Panama,66.37100000000001,33.629002
3460,PER,2014,123.62899166666665,19.72445,0.0,3460,123.62899166666664,19.72445,0.0,Peru,77.173,22.827
3461,PHL,2014,204.07955833333335,25.810591666666664,0.0,3461,204.07955833333332,25.810591666666664,0.0,Philippines,46.093,53.907001
3462,PNG,2014,262.72358333333335,25.0442,0.0,3462,262.7235833333333,25.0442,0.0,Papua New Guinea,12.988,87.012001
3463,PRI,2014,178.19248333333334,25.948291666666663,0.0,3463,178.19248333333337,25.948291666666666,0.0,Puerto Rico,93.651,6.349
3464,PRY,2014,116.8838,24.215441666666663,0.0,3464,116.8838,24.215441666666663,0.0,Paraguay,60.474,39.526001
3465,PYF,2014,127.64245833333335,24.52989166666666,0.0,3465,127.64245833333337,24.52989166666666,0.0,French Polynesia,61.633,38.367001
3466,REU,2014,115.3528,31.611316666666664,0.0,3466,115.3528,31.611316666666664,0.0,Reunion,99.231,0.76899999
3467,ROM,2014,65.78090833333333,10.702821666666667,0.0,3467,65.78090833333333,10.702821666666667,0.0,Romania,53.9,46.099998
3468,RUS,2014,37.23340000000001,-4.8991975,0.0,3468,37.23340000000001,-4.8991975,0.0,Russia,73.95,26.049999
3469,SAU,2014,6.357196666666667,25.78719166666667,0.0,3469,6.357196666666668,25.78719166666667,0.0,Saudi Arabia,82.96,17.040001
3470,SDN,2014,39.218018333333326,26.773441666666667,0.0,3470,39.21801833333333,26.77344166666667,0.0,Sudan,33.689,66.310997
3471,SEN,2014,56.128577500000006,28.71723333333333,0.0,3471,56.12857750000001,28.71723333333333,0.0,Senegal,45.43600000000001,54.563999
3472,SGP,2014,172.37451499999997,27.904324999999996,0.0,3472,172.37451499999997,27.904325,0.0,Singapore,100.0,0.0
3473,SLB,2014,252.3695,25.577175,0.0,3473,252.3695,25.577175,0.0,Solomon Islands,21.896,78.103996
3474,SLE,2014,209.28616166666666,26.332216666666664,0.0,3474,209.28616166666663,26.332216666666664,0.0,Sierra Leone,40.432,59.568001
3475,SLV,2014,130.03461833333333,24.635508333333334,0.0,3475,130.03461833333333,24.63550833333333,0.0,El Salvador,68.874,31.125999
3476,SOM,2014,23.040087500000002,27.229933333333335,0.0,3476,23.0400875,27.22993333333333,0.0,Somalia,42.679,57.320999
3477,SRB,2014,84.57001666666666,11.97142833333333,0.0,3477,84.57001666666666,11.97142833333333,0.0,Serbia,55.583,44.417
3478,SUR,2014,173.026475,26.144358333333333,0.0,3478,173.026475,26.14435833333333,0.0,Suriname,66.089,33.910999
3479,SVK,2014,72.70960000000001,9.8770675,0.0,3479,72.70960000000002,9.8770675,0.0,Slovakia,54.0,46.0
3480,SVN,2014,143.04524166666667,10.755808333333334,0.0,3480,143.04524166666667,10.755808333333334,0.0,Slovenia,53.557,46.443001
3481,SYC,2014,148.288175,27.473375,0.0,3481,148.288175,27.473375,0.0,Seychelles,54.969,45.030998
3482,THA,2014,116.60727000000001,26.788624999999993,0.0,3482,116.60727,26.788624999999996,0.0,Thailand,46.94300000000001,53.056999
3483,TKL,2014,223.78824999999998,28.566325000000003,0.0,3483,223.78825,28.566325000000006,0.0,Tokelau,0.0,100.0
3484,TLS,2014,115.59831583333334,25.28973333333333,0.0,3484,115.59831583333334,25.28973333333333,0.0,Timor,29.133000000000006,70.866997
3485,TON,2014,145.03889999999998,25.171108333333333,0.0,3485,145.03889999999996,25.17110833333333,0.0,Tonga,23.328000000000007,76.67199699999998
3486,TTO,2014,113.85920833333334,26.874291666666664,0.0,3486,113.85920833333334,26.874291666666664,0.0,Trinidad and Tobago,53.413,46.58700200000001
3487,TUR,2014,50.310300000000005,12.627068333333334,0.0,3487,50.31030000000001,12.627068333333336,0.0,Turkey,73.077,26.923
3488,TUV,2014,249.26708333333332,28.197125,0.0,3488,249.2670833333333,28.197125,0.0,Tuvalu,58.786,41.214001
3489,TZA,2014,85.48666416666667,23.213208333333338,0.0,3489,85.48666416666667,23.213208333333334,0.0,Tanzania,30.904,69.096001
3490,UGA,2014,99.94325833333335,23.624641666666673,0.0,3490,99.94325833333336,23.624641666666676,0.0,Uganda,21.504,78.496002
3491,URY,2014,143.2990333333333,18.41065,0.0,3491,143.2990333333333,18.41065,0.0,Uruguay,94.945,5.0549998
3492,USA,2014,57.44861666666667,7.725200833333333,7.0,3492,57.44861666666667,7.725200833333332,7.0,United States,81.483,18.517
3493,VCT,2014,222.15278333333333,55.503316666666656,0.0,3493,222.15278333333333,55.50331666666666,0.0,Saint Vincent and the Grenadines,50.558,49.442001
3494,VEN,2014,135.69472500000003,25.876841666666667,0.0,3494,135.69472500000003,25.87684166666667,0.0,Venezuela,88.14399999999998,11.856
3495,VGB,2014,204.99263333333337,26.316391666666664,0.0,3495,204.99263333333334,26.316391666666664,0.0,British Virgin Islands,46.216,53.784
3496,VNM,2014,138.57691666666668,24.621158333333337,0.0,3496,138.57691666666668,24.621158333333334,0.0,Vietnam,33.115,66.885002
3497,VUT,2014,231.77116666666666,23.836633333333335,0.0,3497,231.77116666666663,23.83663333333333,0.0,Vanuatu,24.861,75.139
3498,WLF,2014,287.2255,27.119791666666668,0.0,3498,287.2255,27.11979166666667,0.0,Wallis and Futuna,0.0,100.0
3499,WSM,2014,268.0385833333333,27.46536666666667,0.0,3499,268.0385833333333,27.46536666666667,0.0,Samoa,19.149,80.850998
3500,YEM,2014,13.952360833333335,24.07025,0.0,3500,13.952360833333335,24.07025,0.0,Yemen,34.165,65.834999
