VECTOR,OCCURRENCE_ID,YEAR,COUNTRY,COUNTRY_ID
Aedes albopictus,37578,2011.0,Taiwan,TWN
Aedes albopictus,37579,2011.0,Taiwan,TWN
Aedes albopictus,37580,2011.0,Taiwan,TWN
Aedes albopictus,37581,2011.0,Taiwan,TWN
Aedes albopictus,37582,2011.0,Taiwan,TWN
Aedes albopictus,37583,2011.0,Taiwan,TWN
Aedes albopictus,37584,2011.0,Taiwan,TWN
Aedes albopictus,37585,2011.0,Taiwan,TWN
Aedes albopictus,37586,2011.0,Taiwan,TWN
Aedes albopictus,37587,2011.0,Taiwan,TWN
Aedes albopictus,37588,2011.0,Taiwan,TWN
Aedes albopictus,37589,2011.0,Taiwan,TWN
Aedes albopictus,37590,2011.0,Taiwan,TWN
Aedes albopictus,37591,2011.0,Taiwan,TWN
Aedes albopictus,37592,2011.0,Taiwan,TWN
Aedes albopictus,37593,2011.0,Taiwan,TWN
Aedes albopictus,37594,2011.0,Taiwan,TWN
Aedes albopictus,37595,2011.0,Taiwan,TWN
Aedes albopictus,37596,2011.0,Taiwan,TWN
Aedes albopictus,37597,2011.0,Taiwan,TWN
Aedes albopictus,37598,2011.0,Taiwan,TWN
Aedes albopictus,37599,2011.0,Taiwan,TWN
Aedes albopictus,37600,2011.0,Taiwan,TWN
Aedes albopictus,37601,2011.0,Taiwan,TWN
Aedes albopictus,37602,2011.0,Taiwan,TWN
Aedes albopictus,37603,2011.0,Taiwan,TWN
Aedes albopictus,37604,2011.0,Taiwan,TWN
Aedes albopictus,37605,2011.0,Taiwan,TWN
Aedes albopictus,37606,2011.0,Taiwan,TWN
Aedes albopictus,37607,2011.0,Taiwan,TWN
Aedes albopictus,37608,2011.0,Taiwan,TWN
Aedes albopictus,37609,2011.0,Taiwan,TWN
Aedes albopictus,37610,2011.0,Taiwan,TWN
Aedes albopictus,37611,2011.0,Taiwan,TWN
Aedes albopictus,37612,2011.0,Taiwan,TWN
Aedes albopictus,37613,2011.0,Taiwan,TWN
Aedes albopictus,37614,2011.0,Taiwan,TWN
Aedes albopictus,37615,2011.0,Taiwan,TWN
Aedes albopictus,37616,2011.0,Taiwan,TWN
Aedes albopictus,37617,2011.0,Taiwan,TWN
Aedes albopictus,37618,2011.0,Taiwan,TWN
Aedes albopictus,37619,2011.0,Taiwan,TWN
Aedes albopictus,37620,2011.0,Taiwan,TWN
Aedes albopictus,37621,2011.0,Taiwan,TWN
Aedes albopictus,37622,2011.0,Taiwan,TWN
Aedes albopictus,37623,2011.0,Taiwan,TWN
Aedes albopictus,37624,2011.0,Taiwan,TWN
Aedes albopictus,37625,2011.0,Taiwan,TWN
Aedes albopictus,37626,2011.0,Taiwan,TWN
Aedes albopictus,37627,2011.0,Taiwan,TWN
Aedes albopictus,37628,2011.0,Taiwan,TWN
Aedes albopictus,37629,2011.0,Taiwan,TWN
Aedes albopictus,37630,2011.0,Taiwan,TWN
Aedes albopictus,37631,2011.0,Taiwan,TWN
Aedes albopictus,37632,2011.0,Taiwan,TWN
Aedes albopictus,37633,2011.0,Taiwan,TWN
Aedes albopictus,37634,2011.0,Taiwan,TWN
Aedes albopictus,37635,2011.0,Taiwan,TWN
Aedes albopictus,37636,2011.0,Taiwan,TWN
Aedes albopictus,37637,2011.0,Taiwan,TWN
Aedes albopictus,37638,2011.0,Taiwan,TWN
Aedes albopictus,37639,2011.0,Taiwan,TWN
Aedes albopictus,37640,2011.0,Taiwan,TWN
Aedes albopictus,37641,2011.0,Taiwan,TWN
Aedes albopictus,37642,2011.0,Taiwan,TWN
Aedes albopictus,37643,2011.0,Taiwan,TWN
Aedes albopictus,37644,2011.0,Taiwan,TWN
Aedes albopictus,37645,2011.0,Taiwan,TWN
Aedes albopictus,37646,2011.0,Taiwan,TWN
Aedes albopictus,37647,2011.0,Taiwan,TWN
Aedes albopictus,37648,2011.0,Taiwan,TWN
Aedes albopictus,37649,2011.0,Taiwan,TWN
Aedes albopictus,37650,2011.0,Taiwan,TWN
Aedes albopictus,37651,2011.0,Taiwan,TWN
Aedes albopictus,37652,2011.0,Taiwan,TWN
Aedes albopictus,37653,2011.0,Taiwan,TWN
Aedes albopictus,37654,2011.0,Taiwan,TWN
Aedes albopictus,37655,2011.0,Taiwan,TWN
Aedes albopictus,37656,2011.0,Taiwan,TWN
Aedes albopictus,37657,2011.0,Taiwan,TWN
Aedes albopictus,37658,2011.0,Taiwan,TWN
Aedes albopictus,37659,2011.0,Taiwan,TWN
Aedes albopictus,37660,2011.0,Taiwan,TWN
Aedes albopictus,37661,2011.0,Taiwan,TWN
Aedes albopictus,37662,2011.0,Taiwan,TWN
Aedes albopictus,37663,2011.0,Taiwan,TWN
Aedes albopictus,37664,2011.0,Taiwan,TWN
Aedes albopictus,37665,2011.0,Taiwan,TWN
Aedes albopictus,37666,2011.0,Taiwan,TWN
Aedes albopictus,37667,2011.0,Taiwan,TWN
Aedes albopictus,37668,2011.0,Taiwan,TWN
Aedes albopictus,37669,2011.0,Taiwan,TWN
Aedes albopictus,37670,2011.0,Taiwan,TWN
Aedes albopictus,37671,2011.0,Taiwan,TWN
Aedes albopictus,37672,2011.0,Taiwan,TWN
Aedes albopictus,37673,2011.0,Taiwan,TWN
Aedes albopictus,37674,2011.0,Taiwan,TWN
Aedes albopictus,37675,2011.0,Taiwan,TWN
Aedes albopictus,37676,2011.0,Taiwan,TWN
Aedes albopictus,37677,2011.0,Taiwan,TWN
Aedes albopictus,37678,2011.0,Taiwan,TWN
Aedes albopictus,37679,2011.0,Taiwan,TWN
Aedes albopictus,37680,2011.0,Taiwan,TWN
Aedes albopictus,37681,2011.0,Taiwan,TWN
Aedes albopictus,37682,2011.0,Taiwan,TWN
Aedes albopictus,37683,2011.0,Taiwan,TWN
Aedes albopictus,37684,2011.0,Taiwan,TWN
Aedes albopictus,37685,2011.0,Taiwan,TWN
Aedes albopictus,37686,2011.0,Taiwan,TWN
Aedes albopictus,37687,2011.0,Taiwan,TWN
Aedes albopictus,37688,2011.0,Taiwan,TWN
Aedes albopictus,37689,2011.0,Taiwan,TWN
Aedes albopictus,37690,2011.0,Taiwan,TWN
Aedes albopictus,37691,2011.0,Taiwan,TWN
Aedes albopictus,37692,2011.0,Taiwan,TWN
Aedes albopictus,37693,2011.0,Taiwan,TWN
Aedes albopictus,37694,2011.0,Taiwan,TWN
Aedes albopictus,37695,2011.0,Taiwan,TWN
Aedes albopictus,37696,2011.0,Taiwan,TWN
Aedes albopictus,37697,2011.0,Taiwan,TWN
Aedes albopictus,37698,2011.0,Taiwan,TWN
Aedes albopictus,37699,2011.0,Taiwan,TWN
Aedes albopictus,37700,2011.0,Taiwan,TWN
Aedes albopictus,37701,2011.0,Taiwan,TWN
Aedes albopictus,37702,2011.0,Taiwan,TWN
Aedes albopictus,37703,2011.0,Taiwan,TWN
Aedes albopictus,37704,2011.0,Taiwan,TWN
Aedes albopictus,37705,2011.0,Taiwan,TWN
Aedes albopictus,37706,2011.0,Taiwan,TWN
Aedes albopictus,37707,2011.0,Taiwan,TWN
Aedes albopictus,37708,2011.0,Taiwan,TWN
Aedes albopictus,37709,2011.0,Taiwan,TWN
Aedes albopictus,37710,2011.0,Taiwan,TWN
Aedes albopictus,37711,2011.0,Taiwan,TWN
Aedes albopictus,37712,2011.0,Taiwan,TWN
Aedes albopictus,37713,2011.0,Taiwan,TWN
Aedes albopictus,37714,2011.0,Taiwan,TWN
Aedes albopictus,37715,2011.0,Taiwan,TWN
Aedes albopictus,37716,2011.0,Taiwan,TWN
Aedes albopictus,37717,2011.0,Taiwan,TWN
Aedes albopictus,37718,2011.0,Taiwan,TWN
Aedes albopictus,37719,2011.0,Taiwan,TWN
Aedes albopictus,37720,2011.0,Taiwan,TWN
Aedes albopictus,37721,2011.0,Taiwan,TWN
Aedes albopictus,37722,2011.0,Taiwan,TWN
Aedes albopictus,37723,2011.0,Taiwan,TWN
Aedes albopictus,37724,2011.0,Taiwan,TWN
Aedes albopictus,37725,2011.0,Taiwan,TWN
Aedes albopictus,37726,2011.0,Taiwan,TWN
Aedes albopictus,37727,2011.0,Taiwan,TWN
Aedes albopictus,37728,2011.0,Taiwan,TWN
Aedes albopictus,37729,2011.0,Taiwan,TWN
Aedes albopictus,37730,2011.0,Taiwan,TWN
Aedes albopictus,37731,2011.0,Taiwan,TWN
Aedes albopictus,37732,2011.0,Taiwan,TWN
Aedes albopictus,37733,2011.0,Taiwan,TWN
Aedes albopictus,37734,2011.0,Taiwan,TWN
Aedes albopictus,37735,2011.0,Taiwan,TWN
Aedes albopictus,37736,2011.0,Taiwan,TWN
Aedes albopictus,37737,2011.0,Taiwan,TWN
Aedes albopictus,37738,2011.0,Taiwan,TWN
Aedes albopictus,37739,2011.0,Taiwan,TWN
Aedes albopictus,37740,2011.0,Taiwan,TWN
Aedes albopictus,37741,2011.0,Taiwan,TWN
Aedes albopictus,37742,2011.0,Taiwan,TWN
Aedes albopictus,37743,2011.0,Taiwan,TWN
Aedes albopictus,37744,2011.0,Taiwan,TWN
Aedes albopictus,37745,2011.0,Taiwan,TWN
Aedes albopictus,37746,2011.0,Taiwan,TWN
Aedes albopictus,37747,2011.0,Taiwan,TWN
Aedes albopictus,37748,2011.0,Taiwan,TWN
Aedes albopictus,37749,2011.0,Taiwan,TWN
Aedes albopictus,37750,2011.0,Taiwan,TWN
Aedes albopictus,37751,2011.0,Taiwan,TWN
Aedes albopictus,37752,2011.0,Taiwan,TWN
Aedes albopictus,37753,2011.0,Taiwan,TWN
Aedes albopictus,37754,2011.0,Taiwan,TWN
Aedes albopictus,37755,2011.0,Taiwan,TWN
Aedes albopictus,37756,2011.0,Taiwan,TWN
Aedes albopictus,37757,2011.0,Taiwan,TWN
Aedes albopictus,37758,2011.0,Taiwan,TWN
Aedes albopictus,37759,2011.0,Taiwan,TWN
Aedes albopictus,37760,2011.0,Taiwan,TWN
Aedes albopictus,37761,2011.0,Taiwan,TWN
Aedes albopictus,37762,2011.0,Taiwan,TWN
Aedes albopictus,37763,2011.0,Taiwan,TWN
Aedes albopictus,37764,2011.0,Taiwan,TWN
Aedes albopictus,37765,2011.0,Taiwan,TWN
Aedes albopictus,37766,2011.0,Taiwan,TWN
Aedes albopictus,37767,2011.0,Taiwan,TWN
Aedes albopictus,37768,2011.0,Taiwan,TWN
Aedes albopictus,37769,2011.0,Taiwan,TWN
Aedes albopictus,37770,2011.0,Taiwan,TWN
Aedes albopictus,37771,2011.0,Taiwan,TWN
Aedes albopictus,37772,2011.0,Taiwan,TWN
Aedes albopictus,37773,2011.0,Taiwan,TWN
Aedes albopictus,37774,2011.0,Taiwan,TWN
Aedes albopictus,37775,2011.0,Taiwan,TWN
Aedes albopictus,37776,2011.0,Taiwan,TWN
Aedes albopictus,37777,2011.0,Taiwan,TWN
Aedes albopictus,37778,2011.0,Taiwan,TWN
Aedes albopictus,37779,2011.0,Taiwan,TWN
Aedes albopictus,37780,2011.0,Taiwan,TWN
Aedes albopictus,37781,2011.0,Taiwan,TWN
Aedes albopictus,37782,2011.0,Taiwan,TWN
Aedes albopictus,37783,2011.0,Taiwan,TWN
Aedes albopictus,37784,2011.0,Taiwan,TWN
Aedes albopictus,37785,2011.0,Taiwan,TWN
Aedes albopictus,37786,2011.0,Taiwan,TWN
Aedes albopictus,37787,2011.0,Taiwan,TWN
Aedes albopictus,37788,2011.0,Taiwan,TWN
Aedes albopictus,37789,2011.0,Taiwan,TWN
Aedes albopictus,37790,2011.0,Taiwan,TWN
Aedes albopictus,37791,2011.0,Taiwan,TWN
Aedes albopictus,37792,2011.0,Taiwan,TWN
Aedes albopictus,37793,2011.0,Taiwan,TWN
Aedes albopictus,37794,2011.0,Taiwan,TWN
Aedes albopictus,37795,2011.0,Taiwan,TWN
Aedes albopictus,37796,2011.0,Taiwan,TWN
Aedes albopictus,37797,2011.0,Taiwan,TWN
Aedes albopictus,37798,2011.0,Taiwan,TWN
Aedes albopictus,37799,2011.0,Taiwan,TWN
Aedes albopictus,37800,2011.0,Taiwan,TWN
Aedes albopictus,37801,2011.0,Taiwan,TWN
Aedes albopictus,37802,2011.0,Taiwan,TWN
Aedes albopictus,37803,2011.0,Taiwan,TWN
Aedes albopictus,37804,2011.0,Taiwan,TWN
Aedes albopictus,37805,2011.0,Taiwan,TWN
Aedes albopictus,37806,2011.0,Taiwan,TWN
Aedes albopictus,37807,2011.0,Taiwan,TWN
Aedes albopictus,37808,2011.0,Taiwan,TWN
Aedes albopictus,37809,2011.0,Taiwan,TWN
Aedes albopictus,37810,2011.0,Taiwan,TWN
Aedes albopictus,37811,2011.0,Taiwan,TWN
Aedes albopictus,37812,2011.0,Taiwan,TWN
Aedes albopictus,37813,2011.0,Taiwan,TWN
Aedes albopictus,37814,2011.0,Taiwan,TWN
Aedes albopictus,37815,2011.0,Taiwan,TWN
Aedes albopictus,37816,2011.0,Taiwan,TWN
Aedes albopictus,37817,2011.0,Taiwan,TWN
Aedes albopictus,37818,2011.0,Taiwan,TWN
Aedes albopictus,37819,2011.0,Taiwan,TWN
Aedes albopictus,37820,2011.0,Taiwan,TWN
Aedes albopictus,37821,2011.0,Taiwan,TWN
Aedes albopictus,37822,2011.0,Taiwan,TWN
Aedes albopictus,37823,2011.0,Taiwan,TWN
Aedes albopictus,37824,2011.0,Taiwan,TWN
Aedes albopictus,37825,2011.0,Taiwan,TWN
Aedes albopictus,37826,2011.0,Taiwan,TWN
Aedes albopictus,37827,2011.0,Taiwan,TWN
Aedes albopictus,37828,2011.0,Taiwan,TWN
Aedes albopictus,37829,2011.0,Taiwan,TWN
Aedes albopictus,37830,2011.0,Taiwan,TWN
Aedes albopictus,37831,2011.0,Taiwan,TWN
Aedes albopictus,37832,2011.0,Taiwan,TWN
Aedes albopictus,37833,2011.0,Taiwan,TWN
Aedes albopictus,37834,2011.0,Taiwan,TWN
Aedes albopictus,37835,2011.0,Taiwan,TWN
Aedes albopictus,37836,2011.0,Taiwan,TWN
Aedes albopictus,37837,2011.0,Taiwan,TWN
Aedes albopictus,37838,2011.0,Taiwan,TWN
Aedes albopictus,37839,2011.0,Taiwan,TWN
Aedes albopictus,37840,2011.0,Taiwan,TWN
Aedes albopictus,37841,2011.0,Taiwan,TWN
Aedes albopictus,37842,2011.0,Taiwan,TWN
Aedes albopictus,37843,2011.0,Taiwan,TWN
Aedes albopictus,37844,2011.0,Taiwan,TWN
Aedes albopictus,37845,2011.0,Taiwan,TWN
Aedes albopictus,37846,2011.0,Taiwan,TWN
Aedes albopictus,37847,2011.0,Taiwan,TWN
Aedes albopictus,37848,2011.0,Taiwan,TWN
Aedes albopictus,37849,2011.0,Taiwan,TWN
Aedes albopictus,37850,2011.0,Taiwan,TWN
Aedes albopictus,37851,2011.0,Taiwan,TWN
Aedes albopictus,37852,2011.0,Taiwan,TWN
Aedes albopictus,37853,2011.0,Taiwan,TWN
Aedes albopictus,37854,2011.0,Taiwan,TWN
Aedes albopictus,37855,2011.0,Taiwan,TWN
Aedes albopictus,37856,2011.0,Taiwan,TWN
Aedes albopictus,37857,2011.0,Taiwan,TWN
Aedes albopictus,37858,2011.0,Taiwan,TWN
Aedes albopictus,37859,2011.0,Taiwan,TWN
Aedes albopictus,37860,2011.0,Taiwan,TWN
Aedes albopictus,37861,2011.0,Taiwan,TWN
Aedes albopictus,37862,2011.0,Taiwan,TWN
Aedes albopictus,37863,2011.0,Taiwan,TWN
Aedes albopictus,37864,2011.0,Taiwan,TWN
Aedes albopictus,37865,2011.0,Taiwan,TWN
Aedes albopictus,37866,2011.0,Taiwan,TWN
Aedes albopictus,37867,2011.0,Taiwan,TWN
Aedes albopictus,37868,2011.0,Taiwan,TWN
Aedes albopictus,37869,2011.0,Taiwan,TWN
Aedes albopictus,37870,2011.0,Taiwan,TWN
Aedes albopictus,37871,2011.0,Taiwan,TWN
Aedes albopictus,37872,2011.0,Taiwan,TWN
Aedes albopictus,37873,2011.0,Taiwan,TWN
Aedes albopictus,37874,2011.0,Taiwan,TWN
Aedes albopictus,37875,2011.0,Taiwan,TWN
Aedes albopictus,37876,2011.0,Taiwan,TWN
Aedes albopictus,37877,2011.0,Taiwan,TWN
Aedes albopictus,37878,2011.0,Taiwan,TWN
Aedes albopictus,37879,2011.0,Taiwan,TWN
Aedes albopictus,37880,2011.0,Taiwan,TWN
Aedes albopictus,37881,2011.0,Taiwan,TWN
Aedes albopictus,37882,2011.0,Taiwan,TWN
Aedes albopictus,37883,2011.0,Taiwan,TWN
Aedes albopictus,37884,2011.0,Taiwan,TWN
Aedes albopictus,37885,2011.0,Taiwan,TWN
Aedes albopictus,37886,2011.0,Taiwan,TWN
Aedes albopictus,37887,2011.0,Taiwan,TWN
Aedes albopictus,37888,2011.0,Taiwan,TWN
Aedes albopictus,37889,2011.0,Taiwan,TWN
Aedes albopictus,37890,2011.0,Taiwan,TWN
Aedes albopictus,37891,2011.0,Taiwan,TWN
Aedes albopictus,37892,2011.0,Taiwan,TWN
Aedes albopictus,37893,2011.0,Taiwan,TWN
Aedes albopictus,37894,2011.0,Taiwan,TWN
Aedes albopictus,37895,2011.0,Taiwan,TWN
Aedes albopictus,37896,2011.0,Taiwan,TWN
Aedes albopictus,37897,2011.0,Taiwan,TWN
Aedes albopictus,37898,2011.0,Taiwan,TWN
Aedes albopictus,37899,2011.0,Taiwan,TWN
Aedes albopictus,37900,2011.0,Taiwan,TWN
Aedes albopictus,37901,2011.0,Taiwan,TWN
Aedes albopictus,37902,2011.0,Taiwan,TWN
Aedes albopictus,37903,2011.0,Taiwan,TWN
Aedes albopictus,37904,2011.0,Taiwan,TWN
Aedes albopictus,37905,2011.0,Taiwan,TWN
Aedes albopictus,37906,2011.0,Taiwan,TWN
Aedes albopictus,37907,2011.0,Taiwan,TWN
Aedes albopictus,37908,2011.0,Taiwan,TWN
Aedes albopictus,37909,2011.0,Taiwan,TWN
Aedes albopictus,37910,2011.0,Taiwan,TWN
Aedes albopictus,37911,2011.0,Taiwan,TWN
Aedes albopictus,37912,2011.0,Taiwan,TWN
Aedes albopictus,37913,2011.0,Taiwan,TWN
Aedes albopictus,37914,2011.0,Taiwan,TWN
Aedes albopictus,37915,2011.0,Taiwan,TWN
Aedes albopictus,37916,2011.0,Taiwan,TWN
Aedes albopictus,37917,2011.0,Taiwan,TWN
Aedes albopictus,37918,2011.0,Taiwan,TWN
Aedes albopictus,37919,2011.0,Taiwan,TWN
Aedes albopictus,37920,2011.0,Taiwan,TWN
Aedes albopictus,37921,2011.0,Taiwan,TWN
Aedes albopictus,37922,2011.0,Taiwan,TWN
Aedes albopictus,37923,2011.0,Taiwan,TWN
Aedes albopictus,37924,2011.0,Taiwan,TWN
Aedes albopictus,37925,2011.0,Taiwan,TWN
Aedes albopictus,37926,2011.0,Taiwan,TWN
Aedes albopictus,37927,2011.0,Taiwan,TWN
Aedes albopictus,37928,2011.0,Taiwan,TWN
Aedes albopictus,37929,2011.0,Taiwan,TWN
Aedes albopictus,37930,2011.0,Taiwan,TWN
Aedes albopictus,37931,2011.0,Taiwan,TWN
Aedes albopictus,37932,2011.0,Taiwan,TWN
Aedes albopictus,37933,2011.0,Taiwan,TWN
Aedes albopictus,37934,2011.0,Taiwan,TWN
Aedes albopictus,37935,2011.0,Taiwan,TWN
Aedes albopictus,37936,2011.0,Taiwan,TWN
Aedes albopictus,37937,2011.0,Taiwan,TWN
Aedes albopictus,37938,2011.0,Taiwan,TWN
Aedes albopictus,37939,2011.0,Taiwan,TWN
Aedes albopictus,37940,2011.0,Taiwan,TWN
Aedes albopictus,37941,2011.0,Taiwan,TWN
Aedes albopictus,37942,2011.0,Taiwan,TWN
Aedes albopictus,37943,2011.0,Taiwan,TWN
Aedes albopictus,37944,2011.0,Taiwan,TWN
Aedes albopictus,37945,2011.0,Taiwan,TWN
Aedes albopictus,37946,2011.0,Taiwan,TWN
Aedes albopictus,37947,2011.0,Taiwan,TWN
Aedes albopictus,37948,2011.0,Taiwan,TWN
Aedes albopictus,37949,2011.0,Taiwan,TWN
Aedes albopictus,37950,2011.0,Taiwan,TWN
Aedes albopictus,37951,2011.0,Taiwan,TWN
Aedes albopictus,37952,2011.0,Taiwan,TWN
Aedes albopictus,37953,2011.0,Taiwan,TWN
Aedes albopictus,37954,2011.0,Taiwan,TWN
Aedes albopictus,37955,2011.0,Taiwan,TWN
Aedes albopictus,37956,2011.0,Taiwan,TWN
Aedes albopictus,37957,2011.0,Taiwan,TWN
Aedes albopictus,37958,2011.0,Taiwan,TWN
Aedes albopictus,37959,2011.0,Taiwan,TWN
Aedes albopictus,37960,2011.0,Taiwan,TWN
Aedes albopictus,37961,2011.0,Taiwan,TWN
Aedes albopictus,37962,2011.0,Taiwan,TWN
Aedes albopictus,37963,2011.0,Taiwan,TWN
Aedes albopictus,37964,2011.0,Taiwan,TWN
Aedes albopictus,37965,2011.0,Taiwan,TWN
Aedes albopictus,37966,2011.0,Taiwan,TWN
Aedes albopictus,37967,2011.0,Taiwan,TWN
Aedes albopictus,37968,2011.0,Taiwan,TWN
Aedes albopictus,37969,2011.0,Taiwan,TWN
Aedes albopictus,37970,2011.0,Taiwan,TWN
Aedes albopictus,37971,2011.0,Taiwan,TWN
Aedes albopictus,37972,2011.0,Taiwan,TWN
Aedes albopictus,37973,2011.0,Taiwan,TWN
Aedes albopictus,37974,2011.0,Taiwan,TWN
Aedes albopictus,37975,2011.0,Taiwan,TWN
Aedes albopictus,37976,2011.0,Taiwan,TWN
Aedes albopictus,37977,2011.0,Taiwan,TWN
Aedes albopictus,37978,2011.0,Taiwan,TWN
Aedes albopictus,37979,2011.0,Taiwan,TWN
Aedes albopictus,37980,2011.0,Taiwan,TWN
Aedes albopictus,37981,2011.0,Taiwan,TWN
Aedes albopictus,37982,2011.0,Taiwan,TWN
Aedes albopictus,37983,2011.0,Taiwan,TWN
Aedes albopictus,37984,2011.0,Taiwan,TWN
Aedes albopictus,37985,2011.0,Taiwan,TWN
Aedes albopictus,37986,2011.0,Taiwan,TWN
Aedes albopictus,37987,2011.0,Taiwan,TWN
Aedes albopictus,37988,2011.0,Taiwan,TWN
Aedes albopictus,37989,2011.0,Taiwan,TWN
Aedes albopictus,37990,2011.0,Taiwan,TWN
Aedes albopictus,37991,2011.0,Taiwan,TWN
Aedes albopictus,37992,2011.0,Taiwan,TWN
Aedes albopictus,37993,2011.0,Taiwan,TWN
Aedes albopictus,37994,2011.0,Taiwan,TWN
Aedes albopictus,37995,2011.0,Taiwan,TWN
Aedes albopictus,37996,2011.0,Taiwan,TWN
Aedes albopictus,37997,2011.0,Taiwan,TWN
Aedes albopictus,37998,2011.0,Taiwan,TWN
Aedes albopictus,37999,2011.0,Taiwan,TWN
Aedes albopictus,38000,2011.0,Taiwan,TWN
Aedes albopictus,38001,2011.0,Taiwan,TWN
Aedes albopictus,38002,2011.0,Taiwan,TWN
Aedes albopictus,38003,2011.0,Taiwan,TWN
Aedes albopictus,38004,2011.0,Taiwan,TWN
Aedes albopictus,38005,2011.0,Taiwan,TWN
Aedes albopictus,38006,2011.0,Taiwan,TWN
Aedes albopictus,38007,2011.0,Taiwan,TWN
Aedes albopictus,38008,2011.0,Taiwan,TWN
Aedes albopictus,38009,2011.0,Taiwan,TWN
Aedes albopictus,38010,2011.0,Taiwan,TWN
Aedes albopictus,38011,2011.0,Taiwan,TWN
Aedes albopictus,38012,2011.0,Taiwan,TWN
Aedes albopictus,38013,2011.0,Taiwan,TWN
Aedes albopictus,38014,2011.0,Taiwan,TWN
Aedes albopictus,38015,2011.0,Taiwan,TWN
Aedes albopictus,38016,2011.0,Taiwan,TWN
Aedes albopictus,38017,2011.0,Taiwan,TWN
Aedes albopictus,38018,2011.0,Taiwan,TWN
Aedes albopictus,38019,2011.0,Taiwan,TWN
Aedes albopictus,38020,2011.0,Taiwan,TWN
Aedes albopictus,38021,2011.0,Taiwan,TWN
Aedes albopictus,38022,2011.0,Taiwan,TWN
Aedes albopictus,38023,2011.0,Taiwan,TWN
Aedes albopictus,38024,2011.0,Taiwan,TWN
Aedes albopictus,38025,2011.0,Taiwan,TWN
Aedes albopictus,38026,2011.0,Taiwan,TWN
Aedes albopictus,38027,2011.0,Taiwan,TWN
Aedes albopictus,38028,2011.0,Taiwan,TWN
Aedes albopictus,38029,2011.0,Taiwan,TWN
Aedes albopictus,38030,2011.0,Taiwan,TWN
Aedes albopictus,38031,2011.0,Taiwan,TWN
Aedes albopictus,38032,2011.0,Taiwan,TWN
Aedes albopictus,38033,2011.0,Taiwan,TWN
Aedes albopictus,38034,2011.0,Taiwan,TWN
Aedes albopictus,38035,2011.0,Taiwan,TWN
Aedes albopictus,38036,2011.0,Taiwan,TWN
Aedes albopictus,38037,2011.0,Taiwan,TWN
Aedes albopictus,38038,2011.0,Taiwan,TWN
Aedes albopictus,38039,2011.0,Taiwan,TWN
Aedes albopictus,38040,2011.0,Taiwan,TWN
Aedes albopictus,38041,2011.0,Taiwan,TWN
Aedes albopictus,38042,2011.0,Taiwan,TWN
Aedes albopictus,38043,2011.0,Taiwan,TWN
Aedes albopictus,38044,2011.0,Taiwan,TWN
Aedes albopictus,38045,2011.0,Taiwan,TWN
Aedes albopictus,38046,2011.0,Taiwan,TWN
Aedes albopictus,38047,2011.0,Taiwan,TWN
Aedes albopictus,38048,2011.0,Taiwan,TWN
Aedes albopictus,38049,2011.0,Taiwan,TWN
Aedes albopictus,38050,2011.0,Taiwan,TWN
Aedes albopictus,38051,2011.0,Taiwan,TWN
Aedes albopictus,38052,2011.0,Taiwan,TWN
Aedes albopictus,38053,2011.0,Taiwan,TWN
Aedes albopictus,38054,2011.0,Taiwan,TWN
Aedes albopictus,38055,2011.0,Taiwan,TWN
Aedes albopictus,38056,2011.0,Taiwan,TWN
Aedes albopictus,38057,2011.0,Taiwan,TWN
Aedes albopictus,38058,2011.0,Taiwan,TWN
Aedes albopictus,38059,2011.0,Taiwan,TWN
Aedes albopictus,38060,2011.0,Taiwan,TWN
Aedes albopictus,38061,2011.0,Taiwan,TWN
Aedes albopictus,38062,2011.0,Taiwan,TWN
Aedes albopictus,38063,2011.0,Taiwan,TWN
Aedes albopictus,38064,2011.0,Taiwan,TWN
Aedes albopictus,38065,2011.0,Taiwan,TWN
Aedes albopictus,38066,2011.0,Taiwan,TWN
Aedes albopictus,38067,2011.0,Taiwan,TWN
Aedes albopictus,38068,2011.0,Taiwan,TWN
Aedes albopictus,38069,2011.0,Taiwan,TWN
Aedes albopictus,38070,2011.0,Taiwan,TWN
Aedes albopictus,38071,2011.0,Taiwan,TWN
Aedes albopictus,38072,2011.0,Taiwan,TWN
Aedes albopictus,38073,2011.0,Taiwan,TWN
Aedes albopictus,38074,2011.0,Taiwan,TWN
Aedes albopictus,38075,2011.0,Taiwan,TWN
Aedes albopictus,38076,2011.0,Taiwan,TWN
Aedes albopictus,38077,2011.0,Taiwan,TWN
Aedes albopictus,38078,2011.0,Taiwan,TWN
Aedes albopictus,38079,2011.0,Taiwan,TWN
Aedes albopictus,38080,2011.0,Taiwan,TWN
Aedes albopictus,38081,2011.0,Taiwan,TWN
Aedes albopictus,38082,2011.0,Taiwan,TWN
Aedes albopictus,38083,2011.0,Taiwan,TWN
Aedes albopictus,38084,2011.0,Taiwan,TWN
Aedes albopictus,38085,2011.0,Taiwan,TWN
Aedes albopictus,38086,2011.0,Taiwan,TWN
Aedes albopictus,38087,2011.0,Taiwan,TWN
Aedes albopictus,38088,2011.0,Taiwan,TWN
Aedes albopictus,38089,2011.0,Taiwan,TWN
Aedes albopictus,38090,2011.0,Taiwan,TWN
Aedes albopictus,38091,2011.0,Taiwan,TWN
Aedes albopictus,38092,2011.0,Taiwan,TWN
Aedes albopictus,38093,2011.0,Taiwan,TWN
Aedes albopictus,38094,2011.0,Taiwan,TWN
